"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"FOS",0.876818971114282,0.381919568688884,0.738943484076291,0.0987631697464703,0.455578256697513,-0.427486050551895,1.69440784737521,1.33770234947232,0.071759904609604,0.152737371631737,2.01247036982033,0.836841942766622,0.136939985146319,-0.158570374256271,0.250487835476227,1.27373904455145,1.22950012428593,1.38336257555537,0.00911337228506801,1.00258958308004,0.938983649321431,1.72593906766323,1.62069649234032,1.0918610167725,1.50047810617941,0.270853857729287,2.03190124364237,1.07354219988592,0.735715825431649,0.258589067600332,-0.237710251899513,0.855173848399023,0.219129740437761,1.25706601646819,1.10111041617606,0.443099257297401,0.705399778404097,0.371863479773535,0.600382158360377,0.38122049730725,0.843977410768986,0.0730958423909423,1.93216506471598,0.445156955146526,0.537096641435262,0.682481333437006,1.32803566322107,1.1238378375881,1.78757488381236,1.44499476736114,0.272077705979968,-0.0820190069963064,1.44414525995281,-0.447339608614268,-0.2447723024322,1.41010694986323,0.994308369228509,0.299361521388013,0.751968244332662,1.07445409543627,-0.554702109498731,0.911483668961244,1.48408384935886,1.21729436777005,1.14668860226131,0.857759773726601,1.26534923750311,0.928860940554952,0.387790894739641,1.59501393044297,-0.977843281926406,1.35479626962028
"FOSL1",0.829946872843136,0.0340112002631902,0.71996757901728,1.74847055693395,1.1770089406462,-0.19591836428356,0.609180161462563,0.999677913828114,0.525638283451841,1.03311184063407,2.04845883043068,0.955424789853149,-0.176330546793067,0.44836986071536,1.45088857774261,0.766779421116961,0.119359020363469,0.836174486809002,0.623834977816339,0.339639837814899,1.19847171401984,0.980474689113049,0.818719393586731,1.10397657651553,1.76605813025914,0.67503209243944,0.867070385469402,0.426739929910631,0.512084543137808,0.25852411948533,0.323820632506487,0.6077026938953,0.132950284908339,1.18464615336482,1.37108635642802,0.655401243552086,0.926636519908305,0.355761842979683,1.24924574313182,0.390797119031639,1.14059970714599,-0.00289519644581601,0.948186456318553,0.903479824792002,0.171997927255029,0.0198519218875773,1.06607869543841,0.752321102079607,1.15521770269859,1.01494582255024,0.044203986829696,-0.206404537375155,1.57175764807431,-0.666006803549051,0.0838318061562411,0.602251841919271,-0.492748862226852,0.131224604261253,0.244888337044669,0.484759217196949,0.566073296990004,1.42439431605433,-0.724256427180256,0.736363051356901,0.862227457515479,1.79538119263137,1.03632970883925,0.821969466457251,0.57031342218534,1.38861833327078,-0.245862977739518,0.449339258211717
"FOSL2",-1.17012001226946,-1.02704772518097,-1.07620692269252,-0.28713890471225,-0.288355947877819,0.112710282326287,-0.229554972172582,-0.592453574257063,-0.808702993495909,-0.727423868918781,-0.191034100462988,-0.684477284177806,-1.11323371519355,-1.00742309980417,0.126099280214361,-0.102643957015407,-0.647060140427801,0.229936582387865,-0.349698614101318,-0.49431133894837,0.181114860284125,-1.05501411721798,-0.335288171459348,-0.409813064341915,-0.763349035943464,0.397960932491023,0.166556832297437,-0.785594683649183,-0.302602874753906,-0.282752221321982,-0.225446301843373,-1.0493765780585,0.164936179478676,-1.19140332103176,0.0737515232621611,-0.879244455377847,-0.566878881926489,-0.798085547706081,-0.455622281035041,-0.990350916684458,-0.705573179786449,-0.869674861168654,-0.570973790142418,-0.532880139604561,-0.144742938117827,0.23593496780914,-0.710948894555954,-0.159151197223034,-0.760647323355776,0.470824469349363,-0.741698250758781,-0.786956254547248,-0.467768598929774,-1.08560803269761,-0.763287295856702,-0.0543917870186486,-1.35885775323962,-0.437855767619941,-0.440639274355085,-0.33282581963996,-0.562436116115476,-0.511049124935695,-1.22496176071793,-0.127934699696093,-0.209284284550632,0.0548738675069907,-0.465222427125258,-0.54406935892592,-1.21075904189245,-0.0438038449412003,-1.25428012063544,0.0770534110999254
"FOXA1",-1.35468957431353,-2.12392682285413,-1.70837443915777,-1.55605956132133,-0.785791048152786,-1.19727703734969,-2.24827725136625,-1.4233775204627,-1.92668617556116,-0.688629434078526,-2.09105102944158,-0.47532283937422,-2.22358129678034,-0.691492227397143,0.000966627166354602,-2.46718570770895,-0.428876092866772,-1.92252839108864,-1.70507746133,-1.02494667903574,0.47966266247076,-2.94379977669343,-1.93312230843215,-1.61450007880001,-2.66392671201975,-0.320370851151874,-1.34536082730482,-2.99226462210082,-1.8960967227184,-1.4312705743317,-0.924975715975128,-2.77605355293423,-1.48342398329306,-2.82322664673462,-0.503241132792399,-2.10628750810243,-1.95695286601875,-1.35089419645692,-0.534131530762095,0.235483482371526,-1.16373626379626,-1.20334231893278,-1.69133725119909,-1.98740886084831,-1.52857029124352,-1.16884887189793,-1.94047386548121,-1.80488354698032,-2.28818868731069,-1.18970723678627,-1.01897905408671,-2.07278145329697,-3.05378347512112,-2.18561841593854,-0.388260981577148,-1.22435046835623,-0.920432991928764,-1.00543666573453,-0.922174266389654,-2.14431900320714,-0.469657208366256,-0.0638456743241497,-1.7828545683893,-1.21752152595214,-1.8360823066457,-0.0905654677226478,-2.31494098621405,-1.36213405323998,-1.2215854509158,-1.52021279432464,-0.360187904770958,-0.738643180168972
"FOXA2",-1.6812618896821,-1.82378528497391,-1.38609269423227,-2.12813332160751,-1.09711937854291,-1.00948388710507,-1.99006387625269,-0.978205828089483,-1.50248925767943,-1.15230434277305,-1.68900380524992,-1.47554830897527,-1.67658852473986,-0.836677145716258,-0.883362575885517,-1.6379050444967,-0.596851722743392,-1.818799764477,-0.946249365366447,-1.84148648606321,-0.302440024612844,-2.46675039028118,-2.2595701907727,-1.95277787628809,-2.46656405624997,-0.969751726968952,-1.5240397580595,-2.09025845532685,-1.68566689159783,-1.27138378285167,-0.916545435549498,-2.56323693455073,-1.05499013335555,-1.83168222666491,-0.688001509026802,-1.71659024656336,-0.835441589435113,-1.38963864508516,-0.791131010331611,-0.973165796339543,-0.739515998286333,-0.570333530786458,-1.62526230162757,-1.48771512767459,-0.340731474256371,-1.02275033945478,-0.652601741654902,-1.89116563238022,-1.15631907362369,-1.29235231335151,-1.23676066178922,-1.58919292417626,-2.04596169223966,-1.77938909833116,-0.582239232522095,-1.29976578730383,-0.890964826629158,-0.867960821273897,-0.255540288006918,-1.56727726833747,-1.00695546356734,-0.538130339123758,-1.73270961481922,-1.46517172613003,-1.18207013725495,-0.736422682446196,-1.86226542945858,-1.38655456908746,-1.05172149119359,-1.34384968464294,-0.758822503148274,-0.969429847062981
"FOXJ2",4.55724171135034,3.68096685803848,4.05638273098761,3.17170924283298,2.95818161906793,3.3052447774215,3.73177158677862,2.95017049837648,4.21354041775587,3.44901926720966,1.97057485397654,3.35975847733947,2.89124325918331,4.30489762988359,3.90141113370615,3.07886499150877,2.23101389621636,2.03441785895971,3.59952727691311,3.07615479286537,3.79469531669181,4.1192358013543,3.76770884423345,3.53301303372333,2.69439975384546,3.38914669283235,2.78642219413893,3.30011381008496,3.31463125552014,3.39698383747998,3.68575740678776,3.20559976844828,3.21480385975904,3.17974522664431,3.37041515548405,3.80182108676152,2.25045476684111,4.27880286106881,3.04789305634823,3.58528492399466,2.5029808976994,3.83920780199418,3.02586473667945,3.26201800960759,3.30728542439507,2.74442724098365,3.04312959054888,3.29697214706631,1.53232269167599,2.95647781627105,2.99799331743533,4.01092388702253,3.22810236136976,4.18749987719538,3.66355782828313,3.58827432144178,2.28792901002456,2.80545377128223,2.91094843353229,2.98090122796282,3.46938195030611,2.99158777311682,4.07563908634267,3.58654865040242,3.47091344829141,2.92802853711882,3.4895956590815,3.76671367297913,3.42693596422665,3.21270945489452,3.50194802457265,3.19361638947868
"FOXK1",3.03298158862346,3.29517445077507,3.48192148475649,3.51870077230351,3.07980650275474,2.89230383224092,3.17780163658405,3.23092452260207,3.198272233453,3.34311166434509,2.79863715059293,3.08453224308916,3.26560023509975,3.57395441921651,3.30886104909735,3.02065880658512,3.22040639713027,2.91071757049237,3.65527453207226,3.05248922400506,3.04167387667044,3.03806329508646,3.63028529556386,3.14519361663851,3.25735155730676,3.54143270246494,3.41694453991221,3.16925999842147,3.16373429263402,3.34135936911153,3.29849820530429,3.24782803773351,3.31589018232509,3.26323828465546,3.09228508298938,3.42735998070772,3.87322054558702,3.44431452739818,3.07778266622038,3.08865969921907,3.45654379023553,3.37667779303802,3.13536810570371,3.22572467972204,3.31931460670122,3.451580692553,3.20634945513971,2.96212504310325,2.95021884171974,3.23373137118045,3.69169970050254,3.34041496839134,3.10042917343963,3.41686149348705,3.02307550742351,3.54853755635035,3.78570270426364,3.08766712963142,3.02068310813626,3.73722607592776,2.72921022526599,2.25043646355536,3.58913453830992,3.34048354997678,3.46513991665121,3.06961928027278,3.38948727470918,3.47507243115141,3.43944255282471,3.18779388070963,3.19259637313773,3.24624465622528
"FOXK2",6.64672166186414,6.8531791580309,6.77968080002748,7.26029404090291,7.03958872278844,7.4559676734095,6.62910576745553,6.52586889564803,6.87744624583698,7.19096346073354,6.88436487682616,6.74376684652596,7.38855308552678,7.50702319552473,6.72671130062404,6.58379636027611,6.93568587968853,6.71103596250355,7.3767577955741,7.30341300081457,6.99444348923088,6.69885560022948,5.47111295392921,7.00204494585519,6.66708068444601,7.15458160167157,5.63610120458369,6.67034542875904,6.77704451510349,7.55688022946785,7.13122724248893,6.37158329082678,6.98704328721993,6.52395578873074,6.64074625034757,7.33040465108346,7.14762553065421,7.02565191353216,7.31002133768366,6.65169615562773,6.86037751067565,6.89446777983383,6.65311640980974,6.92186044303508,6.89096775698855,6.61547208353738,6.60134865246077,7.00876301735218,6.9434763051725,6.81799886657704,6.92171619399772,7.59091123703291,6.61797605039618,6.71560346574316,7.58354283852098,7.38231663058114,6.57713900634136,6.58883010219288,7.1868663152766,7.28943361165425,6.96743425688179,7.18931416771559,6.98750883921895,6.92159710396604,6.51268491395138,6.99667541290075,6.46307706996988,6.57193087765602,6.71573063949786,6.33480513915221,6.2334846248054,7.02891798588514
"FOXL2",1.70455296929017,-0.0556619035458524,1.86468379383854,-0.18105465258781,0.30586514826929,0.933155695059471,1.86145251060546,1.23411652090908,-0.0918240478558185,-0.473064978404899,0.941042648612236,0.687010558908815,0.0936083711247665,-0.469981709147906,1.16374340895063,0.363451362622018,0.746615491150987,-0.777700114805416,0.149799462063942,1.40433498109486,0.604249978045825,2.83820684470225,1.27406717068442,0.923638540308611,0.13545256902647,1.24177547470105,-0.0292866877712899,-0.51466724361284,0.755385388562957,0.0561507087958265,-0.215310822145764,1.7886209073124,0.317054537894346,1.31555311723558,0.180892397891055,0.647372666228437,0.219585415838184,0.398996039696548,0.568120402951925,1.22597731533354,-0.352946829557288,-0.158148974817966,1.71429992506665,0.113935688315145,0.345397350932107,0.238766429758242,1.15531772539249,0.877737896193196,0.570150488568201,1.26442536592206,0.209830556497192,0.789962464421288,0.109448884849666,0.2000574744611,-0.276828097025616,0.223682564320195,0.122645672826464,-0.107964405499642,1.17470862388173,0.11417157216884,-0.15520120429219,0.647629271231066,1.54341358953841,0.752316881109533,0.929651613889695,1.09141328458568,1.5316544577047,0.704793747103009,0.0974546660203404,1.68223996886182,-0.875455171880654,0.728211329433831
"FOXM1",0.545580061652212,0.66872179835069,1.60318096238958,0.0248602303761564,0.822558979927133,0.478500735484237,1.18395035256649,2.01815632175721,0.440874185174235,0.416382432940348,1.13097685880009,1.22324877243737,0.773189619212722,0.489371363820879,0.256627152093208,0.704230324876012,2.02262132756264,1.88557827850654,0.53580124134145,0.719656062789011,0.759236845952268,1.71143790221102,1.19648702102221,0.78560346296006,1.66142623575326,0.964705620754252,1.8921315035163,1.55626689389308,0.866964407923154,1.00383539195718,0.541429654032714,1.91265698297318,1.06590227725674,1.12633768395766,0.859615911322997,0.828222814807452,1.3516824654414,0.829790960933041,1.04660872710953,1.17809639188834,1.3769195763808,0.570034942260722,2.65894664576177,1.04431829580153,0.852940245914582,2.14623550505569,1.51011761811658,1.46004070249348,1.79001810880011,1.43943609205212,1.26111241057689,0.198603049366083,1.32677079475305,0.682162816445458,-0.0563294989006314,0.890097645020511,1.43962005090602,0.694799224475208,1.11665960723792,0.611137543049206,0.336430266925926,0.709654285821088,0.578268560097933,1.27163641478744,1.75925457222402,1.2832653949752,1.82872057991723,1.15765650334488,1.386676679316,1.9008685073948,1.10625702792027,1.46158568353617
"FOXO1",-0.675755073413484,-0.585998738530018,0.204265283124106,-0.97459299987212,-0.894783707426079,-1.66507577795253,-0.0258657124391499,-1.52947161869413,-1.15436073535351,-0.928646439136113,-1.39161655909449,-0.963202988232527,-1.71705483507176,-0.413013366014458,-0.51034323506755,-1.9167793048911,-1.73797155430539,-1.76170118704426,-0.937148292118693,-1.26370199776709,-0.730443051495989,-0.172107127407943,-0.129772797142855,-0.529178214372949,-1.40576280010329,-0.895101500992585,-1.31626086183806,-1.68822324350137,-0.903926020149107,-1.43714298483745,-0.996649061803982,-0.809642391410122,-1.6426682984407,-1.06596536249882,-0.669379250689385,-1.0452050121676,-2.18937292755291,-0.665930943280866,-1.7066166329728,-1.04700205437305,-2.06329436333236,-1.51325104088174,-1.54116333334879,-1.35458476835962,-1.33787009373781,-1.73990317655666,-0.774753721736434,-1.33032120558214,-1.79679078621279,-1.10626550965744,-1.75180921263609,-0.769068964091947,-1.48775802981108,0.0848353721675655,-1.38428087126199,-1.30660173415483,-1.2752409711492,-1.25465904577744,-1.20092597087644,-1.72993762500776,-1.12045796897563,-1.2159909361659,-0.82801884356954,-1.14563359182986,-1.29312465631285,-0.889744763001564,-0.27031322702141,-0.567176670764527,-1.38260862215757,-0.647075951530381,-0.2173061429194,-1.73190677127273
"FOXO3",3.46153376519726,2.99168425887827,3.85076686482333,3.07918005101139,3.342628822809,2.39440066715326,3.67192003140874,2.62286566944753,2.6658535248161,2.98959581570075,2.53876121412329,3.50204777145394,1.90953600229627,2.55862103256201,3.38335026778427,2.33480708308166,2.45732275140089,1.72256812658519,2.92948331224865,2.72316931200634,3.47030012744047,3.90570179818151,3.27226267815745,3.57321077300942,2.87356897302842,2.96803725339809,3.16048667420624,2.20701980210053,3.10488181234942,3.20017933520263,2.8151715188093,3.44645517062938,3.15451266677702,2.93072098319632,3.05653935034989,2.59456628403646,2.02620831862509,3.1526177187985,3.18018712584027,2.9121562339531,1.75847595867732,2.15511786777015,2.80489071080691,2.99856458152576,3.0498671191486,2.16236718512209,3.11822115689485,3.11680739673111,2.20942354811153,2.9177940176063,2.47434434585071,3.32060154882819,2.75722667427847,3.46277612148719,2.14748816158014,3.06754702175681,2.92732749979244,2.32811066188012,3.33814986017474,2.52525498708267,1.70047144726072,2.23378107455061,3.48039335523162,3.17410404754865,3.05042213575262,3.46573097796779,3.70475140087785,3.34305230205249,2.62263616522615,3.04002536553362,3.41029319763685,2.72688822542822
"FOXO4",2.02559926530811,1.9027585859381,2.53548207447601,1.956894950035,1.91265858684965,1.64375412541951,2.50595842195108,1.58393539274947,1.88323483058209,1.90909538639345,2.17460982808964,1.96727050452115,1.70679245992025,1.19340280360177,1.95015897211097,1.31505484885452,2.34735739827424,1.57867523561514,1.96424169666431,2.06945821239213,2.25725567699308,2.28365029660819,2.09245162664761,1.87087475572195,2.12013781311283,1.97077931804878,2.4730102700672,1.18690913121296,2.07875295617584,1.88990519709303,1.83370871237857,1.85523988041846,1.78968079859674,1.85129973766083,2.34413040581441,1.74975166329799,1.43195940266707,1.83141183364638,1.22022765475942,2.47545422930748,1.47367414424167,1.68275744626966,2.45874178641441,2.03075649548578,1.89539038673697,2.05549432238358,1.95127003800534,2.28547120198713,2.00404348326034,2.37888460828485,1.59971191346008,2.49954110215895,1.98336012158486,2.09767115289389,1.48177192179747,2.07717884107793,1.99368093398554,1.70574276184445,2.52230345792918,1.36762479856269,1.35128528667388,1.91537777135585,2.06094120363519,2.31089826815534,2.29498489836516,2.15705576728433,2.09585992670085,2.08928791145734,1.82191212831324,2.13353831963852,1.70408759510095,1.96771751603516
"FOXP1",-11.7545562659193,-11.1078070611982,-11.8182452770922,-10.1145936927927,-10.1803932619433,-10.7448332111555,-11.2073207862536,-9.83749593454103,-11.8975022291458,-11.1501768286137,-8.25245785428624,-10.1890319966515,-9.65858640944382,-10.9578017951937,-11.6907715709427,-11.3902875720498,-10.1201933494592,-8.98619337161603,-11.0532230492728,-9.92115127568074,-10.699509675178,-11.6728620733418,-10.8549374064823,-11.5698208555528,-9.20031363582055,-10.1403232762967,-10.1474176362118,-11.1441484216748,-11.6145610599202,-11.5934634361089,-11.1043417574777,-10.9131661446891,-10.5288125564266,-11.1167946747566,-10.6776343366034,-11.0260427449717,-8.80781008985324,-11.8648407472446,-10.6016631375322,-11.2791722252605,-10.2153728691466,-11.7003279624676,-11.3088895181155,-10.6445173527659,-10.7298699101811,-9.53091100470591,-10.2663167119707,-10.9293709283089,-9.31870878011101,-10.4787500786964,-10.9335515365245,-12.0540920851571,-11.1661608039663,-11.448735012595,-9.98287978819504,-10.8270120733654,-9.5543804522473,-10.2040095219906,-10.70044110319,-9.78361038190567,-10.5980962287947,-10.4519009865551,-11.0168989543263,-11.5124939481215,-11.3648756350276,-10.3548265865557,-11.2430672508062,-11.4623542166405,-11.2129562472457,-10.8314617993286,-12.1186943150375,-10.5896166210227
