"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08"
"KLF4",0.663773354973398,1.24030767403231,1.19558912639634,1.19377447286073,0.401054257458448,1.3979653049612,1.25543766888965,0.62249726310053,1.67275474916728,1.57411028900726,0.902674908446542,0.884068194418541,1.25625823920556,1.25184725616522,1.59821578443146,1.16362709333227,0.465534394998036,0.547364871584047,0.665980379128634,0.845218785306312,1.59489591334006,1.21227062002584,-0.0116910945298705,1.70679259354333,0.855746907721115,0.99107536987595,1.12101715377675,0.526518268223441,1.43889546539404,1.23232306840584,0.658931119026951
"KLF5",5.70828017047453,5.86804989451909,5.27675071935568,6.4618845384691,5.54211221917199,4.69541621531666,5.11651990064344,4.38700145248043,6.40403479572542,5.09064312008331,4.56354460727988,6.29006458072186,6.56423933179164,5.6965920133256,7.2510111668991,6.09072636502672,3.24456178208551,3.95844434642461,2.80290177511908,5.67550609790669,5.87137522128167,5.41930920159172,4.68929744199672,4.69067747391812,3.75313265878086,5.42856733262726,6.38188105275378,6.03758663276983,6.0794528434703,7.22278398815484,3.58514800272328
"KLF6",7.34848169821742,7.4194634116459,7.20141516416943,6.82317579304386,6.68207286326568,7.28361017010365,7.0215517015359,6.67221275033201,7.08741950397716,7.30217356961094,6.14592805730308,6.18177125159201,7.55310643836668,7.04720502272716,7.63055214372719,6.84919757302682,6.40705500422801,7.80326686171383,5.83279313964977,6.49873181832746,8.11860669033693,7.0842877678402,6.29236995930035,8.39207783240112,6.63440297749753,7.40823202085958,7.19570415960622,6.74445707353771,7.41437754809536,6.8679075298476,5.78381422596773
"KLF9",5.78744148914485,5.76213762397045,5.35042351891608,5.19046289296695,5.20710429463335,5.52598439449031,5.30046507054039,4.23179292207457,4.75413913394669,5.03095557170379,5.73090957539897,4.3187537662456,5.32767648700397,5.26303418223603,6.10008137380462,4.82868048703144,4.63240572539621,5.25664923241302,3.03856639140196,4.89669375675855,5.26486752657101,4.87102317831553,5.09703327039383,5.62372473402275,4.97671485416041,5.08409785877306,6.13027094779488,5.83377487353442,5.09428962366531,5.2965630683392,4.21156852136781
"KMT2A",-3.22330129683469,-2.69643461494682,-2.55800828094088,-2.11706707924231,-1.9693489516036,-2.08500305839217,-2.14756950145843,-2.21007666215102,-2.39091967800336,-2.18665677848815,-2.76180442854115,-3.29551738815615,-2.45664506916434,-2.1813266821736,-2.84588650165529,-2.83275634155973,-1.95263264209981,-2.33068414588234,-1.47648413109612,-3.00114665827682,-2.46337441215294,-1.13234441337521,-2.72494133720003,-2.89780743059631,-3.26512027355935,-3.43765337921987,-3.13604046621133,-2.95593470202002,-2.00627527875588,-1.7233664037795,-2.55124069875264
"KMT2B",5.03116188376827,4.84076849746836,5.07130556726712,5.13194848921206,5.34268588041499,4.56043258924098,5.58001544155859,5.0709364680985,5.01147102661575,4.85749049397719,4.7390633014899,5.16618061476709,5.03383304762385,4.96180061360474,4.36989501328714,4.58133935728678,5.24672881333226,5.28697833059815,5.29238465034504,5.06020529463353,4.76226316658781,5.19003385405471,5.58528776565987,4.12202932000529,5.00597430205232,5.12497420228695,4.85133753631049,5.26611704835514,5.51929450501242,4.51317423279166,5.3767270819773
"LEF1",-2.05131645886601,-2.10171332669857,-0.964276718493454,-1.18509758977763,-1.12860772033211,-1.67973986552834,-1.5646444880591,-1.58865978685325,-1.6191388407529,-1.0246769684311,-2.3353444919332,-2.84796598093839,-0.66906024114631,-1.07989426928422,-1.5377885744031,-2.2633813551615,-0.631265120461416,-0.310338125435288,-1.87316065479742,-1.36205096795239,-0.815032382827262,-2.44910087660434,-1.98646519907278,-0.400891257676275,-1.61331411200733,-1.48660006319542,-1.17381886734679,-1.51442707038577,-1.69758182031457,-0.614863784604685,-2.12949604792981
"LHX2",1.33745243657646,1.66303478625019,1.52326030928965,0.512472536530934,1.39845842736152,1.93376107243293,1.1764272075116,1.0496051287652,0.971715270349023,1.8351473343822,1.56598855950201,0.534626867887386,1.434463914364,1.49680856790438,1.64163315130396,1.10667368476127,1.15059856430068,1.03741274937808,0.688372480444896,0.637756409682398,1.43996386727826,1.1615632962298,0.823753885452975,1.68276065749202,1.61800764547553,0.964043658355514,1.05310761034214,1.56468130877311,0.665499078886596,1.28225713782137,1.00354444809714
"LYL1",2.03516969078948,1.8802180239606,2.28127785451602,1.01683771149258,2.53346529861281,3.75281617206035,3.50277634507919,2.63098729126821,1.98758319015974,1.33749148920361,1.51322889761661,0.0945463522060501,3.57572067500645,2.60119047228517,2.95381954491027,1.1745801182209,3.82264345769291,2.06790514066295,0.868157486899181,1.57771747258762,2.49857084862374,0.120525673347355,4.25671213049454,2.25074173462579,3.33418508825561,0.672581745084621,4.48581780927326,2.49042999202616,3.33219092349086,1.30865545365608,1.09493221219658
"MAF",1.60344748392301,1.30707653770336,1.68644506581892,1.38420059346492,2.05970431529661,1.81758916697363,2.39151478520664,1.84416117362271,1.58501661835651,1.42296026922571,1.65192303086012,0.948284979892221,2.14610013428748,1.92715581261327,2.00812553523602,1.25227472886112,2.51923111932465,2.67760955552375,1.46045062961918,1.63076133259188,1.88772391903486,0.827509487042933,2.57510247887471,2.01961030597171,1.34106983648602,1.52858899251525,3.0027613675436,1.83308248190563,2.27693223243877,1.26700950880279,0.982230108994515
"MAFB",5.55630245341442,5.3962353189321,5.23200723042702,4.88442955094779,4.83467589479515,6.00548673743732,5.16268552271307,4.99225987395667,4.55447318277196,5.49882549412417,5.7331039577276,4.9114168435821,5.45447286992108,5.06715939090151,5.87325285138971,5.60326386859372,5.45197707178006,4.5234296599324,4.50784374944532,5.05516385249422,5.22940496678472,4.7521022996382,5.29583110923468,6.35807976939014,5.97925481564548,4.82147301029694,4.97883025744877,5.35277038881958,5.13349391801323,4.8221379170749,6.08443883149524
"MAFF",4.16336877558941,4.35902728325638,4.24273124523296,3.36725740946512,4.38161098359655,4.39510741135086,3.91680751484484,3.66475668519409,3.69228222746263,4.56283143534735,4.19642667520876,3.24409750417703,4.38594032788729,4.08784652990977,4.52262415854129,3.97083951035606,4.23105940502635,3.38847080248274,3.80304560242431,3.54001189675635,3.99843124493863,4.0854696659455,3.95124485990203,4.92941038475796,4.17205591920219,4.0848216244633,4.14675018126189,3.51721828394964,3.98618332051013,3.96163405480657,3.87652648779798
"MAFG",3.70274970857798,3.18315347370423,3.27320692248987,3.3727774465916,3.84068983919515,3.44665736245814,3.38212700444413,3.46474645392085,3.52019621661637,3.2913350877517,3.78719387120234,3.58618431537428,3.73286362908553,3.32253347734107,4.11651003444261,3.65704457849202,3.23273121977994,3.13765574716082,3.56347182596547,3.46076757593308,3.41534038915998,3.4589631008545,3.54458250033182,3.77327679534009,3.20463899204494,4.08334953812516,3.23848125750767,3.30926133719432,3.0403204684634,3.82004612642131,3.50725797515373
"MAFK",4.82800844292687,4.30645674803085,4.24910087992476,4.25096257964259,4.67343208390732,4.89561925148493,4.37825012664749,4.25828311898465,4.05157467229597,4.91085043542317,4.91878090375457,3.73651772846741,4.72956283255278,4.28105945670579,4.97357091030822,4.40094678494411,3.96094309919861,3.9587977872299,4.1440426883748,3.88539607796303,4.42717945866937,4.41120988666065,4.37179150805414,5.06879265783421,4.49469349381281,4.75330900192293,4.2671102051527,4.16358347201769,4.18668736948018,4.50339168072888,4.88752375370969
"MAX",4.75285933060571,4.71570783546778,4.54497961345211,5.72360537490929,4.6020013979013,4.66495073069535,4.67482995075558,4.06615764466659,4.53486957600823,4.3537012159981,5.54794692751426,4.63640245581994,5.01132756244558,4.88936966023939,4.92411512084084,4.93808721942056,4.04541442445141,4.48206275803317,4.10561006544547,4.73456061530621,4.66368703441149,3.82954972851671,4.659058523756,5.24825369436323,4.37367287825458,4.7775367876462,5.37975367962756,4.15378301840234,4.78745783312204,4.91008859146825,4.27417749334824
"MAZ",4.0724984863431,3.30074717960528,3.11347644993484,4.68095084565365,3.99377883461788,3.47464174853525,3.78500496113348,2.85909392833615,3.74578455184593,2.81102617384762,4.32017848390969,3.16045237006797,3.66283598315218,3.56180047966345,3.82745397199992,3.33463640956467,3.45874649566632,3.68837693363393,2.22198579029669,3.53869453618114,3.91124535980809,2.69418595739917,3.97114514583036,2.9953319613954,2.56559501675349,3.54129916255527,4.59873811981377,4.2529795824602,3.94736173368915,3.90805547815255,3.51264171047303
"MBD1",-3.32571117014395,-2.69203776570763,-2.57678427666869,-3.24825869332791,-2.6588082916729,-2.21136682891461,-2.69064113036808,-1.91048235889752,-2.65295208213822,-2.51402938147433,-2.79131674250827,-3.24805533065949,-2.48239943435751,-2.40916277530441,-2.22838062507691,-2.63820432782168,-2.35499981865847,-2.90002144264344,-1.55024470605452,-2.37643662864595,-1.97049161667887,-2.45394714072083,-2.69653903610406,-2.60948982645428,-2.2155898057484,-2.98650562945373,-3.23513149590803,-2.71171899819449,-2.92255935579316,-2.12502329837589,-3.34125438128721
"MBD2",-1.96295129772522,-2.42585370090024,-2.36766441125325,-2.22364821906221,-2.47200118200863,-2.0133862670731,-2.17117945820662,-2.61201241311353,-2.21549953626654,-1.98016694617845,-1.41926387335883,-2.43290385420349,-2.80093478697781,-2.45731885572253,-2.01479815135268,-2.38463117002612,-2.79156563987217,-2.94974946668086,-2.5637743313849,-1.8014386110842,-1.98933853574619,-2.49311635537149,-1.95270141565404,-1.899211954781,-2.06883371256363,-2.27015738737841,-2.27858268134262,-1.57034785259269,-1.96483774540681,-2.25189027974515,-1.8665416308092
"MBD3",1.97697982368009,1.56854639444323,0.65822566252797,3.77962847551512,0.403837022817197,0.471413201938298,0.94172521398664,0.0667187811480827,1.95744834687095,0.0688188350677197,1.68839319376858,1.13776213540041,1.26912270706813,1.23588406330306,2.16269330604581,1.84131827980825,-1.26907592638855,-0.452737906507079,-2.37783583542763,1.30833377144735,0.785590779690678,-0.453297999046824,0.767054024766061,0.845008843629758,-0.882070550507938,1.82806071699392,2.26394031245307,1.74588676100961,1.33543938875034,1.82882646887948,-0.47262038650208
"MBD4",3.36910876958669,4.85246025615916,4.16466983531402,4.73177795504531,3.07915122039733,3.59309620453808,3.35020401544684,4.72526886790767,4.53594352282771,5.02979765879864,4.15347578404657,3.46943301523231,3.52144184311925,3.79433507069378,3.71030617052525,3.47375806082083,3.70195647382539,3.74688205400619,4.8170879405944,3.90908491207163,3.41951733239324,3.42309102294576,3.99589102304227,4.87034488035551,4.322407550323,4.75509578274553,3.64441363929516,3.14740205899234,3.71514478018562,3.61150355961604,3.96885824394692
"MECP2",-0.0925827068276611,-0.484208380644769,0.0631990245733558,-0.311749531209891,-0.529221622973381,-0.0925664397518528,-1.04352246603492,-0.949028561456121,-0.446295198003714,-0.513279741078775,-1.01458634104489,0.0427729591744301,-0.686726218265078,-0.462730189767207,-1.36024729361583,0.0266661483205135,-0.0485866938813231,-0.778920979690564,-0.743900534559746,-0.30457373263985,-0.601412506642866,-0.0628847745856887,-0.283984803820266,-0.780916817171745,-0.0351146982306054,-0.73091875708257,0.471791564695524,-0.0859370815881484,-1.03185115031589,-1.43204225619281,-0.741726198246172
"MEF2A",9.98790945495563,9.4815258716261,9.81110674530902,7.95604733080533,9.02025496184071,10.5436657952222,9.7890752856676,9.04163915365977,8.9934802797127,10.0938978932466,8.49499409346955,7.81063443566966,9.46963047957291,9.53917075169524,9.85704851203191,8.89895054870158,9.73608095979422,8.45454394694254,8.46893594282727,8.8982531251572,10.4607937496893,9.20185597979984,9.3810159428182,11.0253328056121,10.3690789713541,8.43065102820099,8.77064334428417,9.31022543585352,9.10233702876207,8.44692698810378,8.78501867713718
"MEF2B",3.13837575069529,3.24180770682403,3.5957498700112,3.31384252038024,2.70566380888148,3.6478881681164,3.92994706175997,2.94989132003047,2.99307457974093,3.16299286274776,3.23809151969322,2.95368284168332,3.57248912862968,3.25159081927269,3.4794365760182,3.26279602607574,3.51006879526775,2.71877668554613,3.03904120351936,3.31095990743247,3.91550286422854,3.28718590552361,3.88622099637697,4.20673337158063,3.98208800345021,2.64636292178213,3.62697641742272,3.48478708999103,3.37235619961432,2.3593594339116,3.48734854562947
"MEF2C",5.69324780721196,5.18705523252152,5.42171726385528,3.67524758839744,4.90754798446955,6.33488370375563,5.52806466867201,5.2387312849973,4.22754622461886,5.61062052750854,4.86908794655086,3.54991843602577,5.6116496300418,5.18628691195838,5.46075562836541,4.83029757582407,6.07966205012499,4.9990584368022,4.68306043358922,4.86527960305898,5.66858294927905,5.03838760790675,6.13784754847724,6.33518620757137,6.45181851904209,4.2127070941051,5.28806445318019,4.95124064520181,5.51835468853636,4.39171749059138,4.81218883240011
"MEIS1",4.41984874806067,4.6993223807138,4.56493356363856,2.89094668303612,4.24830773439527,5.36498980548497,4.43099765251252,4.16306215548968,3.78068220027548,4.27361494253556,3.92946371002477,3.41254305447877,4.57402658870865,4.21525935010015,4.96829180666763,3.73898501746141,4.39461061658892,3.56811825305573,3.7448770237029,3.48793670647489,4.53167163573652,4.00783158297162,4.15379193380817,5.28281673436431,4.94409938605181,3.18152726304042,3.84948405501267,4.76769238497711,3.85318412426059,4.12564764840585,4.2435389789451
"MEIS2",5.0478858124727,4.93654730156915,5.15239748034073,2.64714518398673,4.42640802657534,5.57910773898812,4.28944736714248,3.50243861802541,3.40826186242669,4.8402484944773,4.43287437896763,3.59342297776759,4.14603662303795,4.15407141231699,4.99506304513231,3.92364027777775,4.24275314894453,3.71841093805071,3.36306586304974,3.83533022827596,4.08545898932612,4.83519521511778,3.78035167790334,5.57187906501374,5.51946625473316,3.65028124989258,4.13817379700935,4.66149470138527,3.49142801171255,4.13498871499604,4.23628582696755
"MITF",0.736124819815492,0.857818174546154,1.15664481936031,0.182131165349385,1.00357135791878,1.70051993528609,1.17511794536915,1.14829235819409,0.874900361970687,0.715782894167498,1.09357222915284,0.706931876752325,1.42352384396772,1.19932108205369,1.66813901017125,0.879643364370586,1.79964341908098,-0.148454485659909,0.811466129395846,1.04400303574816,1.19431534426316,0.437417955896989,0.993308777316578,1.74253723904485,1.73736366423735,1.12290717009583,1.3499015497249,0.748284158118391,0.859446735669072,0.519046773141295,1.26660228555712
"MNT",-6.14593345457181,-5.75632293327343,-5.52162524861933,-6.03824586457715,-5.68501727316314,-5.70929424001565,-5.37271729610171,-4.80315762076851,-5.73707407954964,-5.39545208090475,-5.93959835896906,-4.84549450472209,-5.75972733062787,-5.62692438050588,-5.80800354380913,-5.41393687191122,-4.93349802204806,-5.10622427171177,-4.14988741463209,-5.52543697485377,-5.32377729357197,-4.53027335423413,-5.50769928017706,-6.01420576609117,-4.96881988339599,-5.7970683174981,-6.64620971898649,-5.34967312112105,-5.55238811852823,-5.43995232644466,-5.29873438920647
"MSC",0.43095944423168,0.342635666739576,0.48723221080187,-0.0868405760528632,0.595405089895672,0.55274913836914,0.392739747483677,0.759343187621975,0.572531659040557,0.573478467238828,0.482314285832568,-0.162691891637048,0.336081474220666,-0.0358050822128593,0.647985588672862,0.162563473179233,1.23606276252683,-0.421148840748611,0.188692953093924,0.763655440496002,0.370680747305165,-0.525295021324918,0.736800144255979,1.04297296720941,0.629251620649311,0.0904059752715188,0.748496809245559,0.326444863748761,0.64479795220818,0.015703429353021,-0.0604998259842853
"MXI1",-7.55750622964723,-6.67665047980693,-6.6289717560312,-7.70824259831482,-6.93898815679738,-6.86869714999562,-6.59967986244754,-6.29254182664475,-6.5128418552943,-6.73129438482666,-7.12698768128939,-6.22795236837988,-6.90449515641234,-6.75304311800382,-6.89962316101433,-6.71515703841611,-6.43454675159887,-6.7976386650684,-6.26669029086819,-6.79780423411447,-6.94131521249196,-6.64163104508974,-7.1783253160396,-6.6618965214571,-6.2276176126746,-7.42148504265782,-7.29438736895168,-6.7485250743302,-6.70462727373678,-6.7606630573091,-6.92256625175386
"MYB",-1.21830582135713,-1.09108133479737,-1.35471230471066,-0.78606043179755,-1.14105417618923,-0.734025067607524,-0.712563401594616,-1.14995746130223,-0.99006045005831,-1.39044483148536,-1.82412007551804,-1.80101804049188,-0.987095550853669,-0.892278913700609,-1.34959394763373,-1.30861651223558,-1.02443444702485,-1.27441774839781,-0.742451670310411,-1.17394500370656,-0.701528284155726,-2.01574482152763,-0.977968175281451,-1.88664076862658,-1.51502917166562,-1.03414627570571,-0.969174211491108,-0.518067096911045,-0.956526151772841,-1.03356890676755,-1.46406162104787
"MYBL2",3.5992047094726,3.51084019693636,3.27277259055968,3.99666193488907,3.56092235903758,3.12922336284207,4.13305901724809,3.63111869633674,3.98974855754422,3.92869879441806,3.37202474307253,3.40546379114527,3.38966896140704,3.37199912015696,3.47281414639333,2.96046560708237,3.52775193928453,5.02388533295814,3.84050219426321,3.00365316787754,3.72526489158615,4.11215374738168,2.88858357335474,3.18093173997459,2.70445533638105,3.41536655681903,2.64101792833732,3.49032908547765,3.61948477944769,3.53522857838106,3.88385803217319
