"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"PAX5",2.73681867596327,4.12511358511142,1.7588986869751,3.20741821867918,4.20842549488878,3.22604107986855,2.3568923520018,3.1388855454035,3.40949072782386,2.58073583123107,4.41621956819487,2.35119352339102,3.7597966665903,1.75586402824805,3.20767954384784,4.24472128980736,3.85555938659997,2.34604991920163,4.01209228364837,3.4385373015244,3.47065070534056,2.84247864132383,2.88675438052062,3.14807332493764,3.76082397669971,2.41235086291279,1.869161169549,3.16937029057828,2.54545462878099,3.09839960307722,3.17253084668095,4.55697930118725,3.05448874276552,2.65325021750362,3.38121556582187,3.26872552448035,4.06001049438575,3.86434626633719,2.48888225445704,2.62670692470331,2.85734125268663,2.43526013785534,2.49911920445226,3.78659516121949,4.90360736880057,3.26484762011146,4.38341890540407,3.83869272436058,4.67263722511582,2.84433024291929,2.37844902853648,3.67265969231896,3.14911723549066,3.00846105644397,3.01838258295586,4.32705267053053,4.45333422460942,3.56653246878783,2.62444989787043,6.10782012353081,1.82883790531554,2.14797215728511,4.4358396892749,3.32025583150702,3.40974397221334,1.96188571809678,2.72301762895084,3.10998461393767,3.07421227867728,3.16948126517181,1.67399233381645,3.31976592601726,3.57820831411297,2.19262911314752,5.21475913391174,1.71904143974018,4.44001376240356,4.84472007000441,3.48516371904301,1.53914088997406,1.22264936752297,2.00245908703206,2.72724739954108,3.19791801731623,1.48273739243504,3.37627883789375,2.2884717744007,4.33002971560875,3.19960067271242,1.88541934223013,5.16574926519718,4.62721708822805
"PAX6",-0.906023565734243,-0.862804763359737,-0.85757153054607,-1.83207303193227,-1.32425782208283,-1.6499281191461,-0.800775591744389,-0.926899630094356,-0.905641648250536,-1.23552647511371,-0.676731351384152,-1.50224257387342,-1.30763910100029,-0.419122663355371,-1.20663118416316,-1.32261453267646,-0.00266218404397014,-0.565164950608167,-0.923425570299265,-1.05741486336276,-0.718322255812981,-1.13933249304539,-0.90952787052938,-1.23287681118888,-0.345458719669078,-1.28435937010853,-0.782673055774067,-0.966470837553331,-1.03884990354928,-0.839945085915631,-1.25334286875284,-0.869238037941988,-0.804650307929218,-0.927014212753365,-0.750825639019807,-1.56462388869111,-1.19427956187082,-1.07161360161601,-1.97597893022334,-1.11613708832103,-1.8698628729939,-0.945215671491208,-0.254835363454196,-1.08979718244395,-1.35352730741035,-1.26692099925663,-0.604356949520233,-0.836802670478983,-1.0737997877131,-0.63327576995091,-0.93224194341781,-1.47029422482033,-0.62942939585582,-0.891077112261871,-0.956145642558292,-1.01253861198603,-1.51370225923812,-1.60091561137835,-2.03441789274471,-1.96029041155446,-1.58366816591072,-1.04578144915601,-1.69579125123638,-1.3045282536883,-1.10245413309862,-0.534404392224085,-0.400002128902607,-1.03336631441425,-1.33086824183735,-0.600599517902073,-0.396156226321827,-1.74251615466613,-0.757566276264041,-1.1872391106896,-0.937030052402553,-2.03760728593199,-1.02182095927608,-0.807161414301928,-0.644637371676907,-1.45203386086634,-1.07108959114164,-0.799781417376973,-0.363114509332132,-1.4923407836341,-1.37041778763105,-1.05706844797969,-0.974063352064178,-0.446310758407855,-1.78134163481168,-0.217097986296985,-1.37336929620164,-0.226594323574499
"PAX8",-1.28278746924371,-1.03751795537429,-1.15511832421009,-2.30631502833457,-1.23823878142057,-1.32961917404159,-1.38821182512533,-0.877008662379152,-1.29207119474611,-2.11101716263566,-0.523303083298645,-1.74707394163414,-0.948534567541771,-1.40960242002222,-1.32528833504271,-0.804684476272271,-1.32262115157235,-1.03237661452021,-0.988450519610986,-1.83858909468988,-1.08462580819472,-0.736740145726958,-1.40945063124876,-1.3142411462971,-1.23337781400604,-1.54017913851821,-1.43010521940842,-1.21596170942624,-1.20176942553849,-1.44306572778464,-2.18330747991908,-1.04344274903386,-1.31679495066506,-1.15642700420383,-1.19154882283677,-1.32665438922941,-1.42716764143492,-0.96717203467703,-1.78934725631849,-1.34775809341005,-0.78458597740013,-0.895001161603427,-0.461058857987979,-1.02707824712761,-1.31328559630144,-1.47134978244933,-1.23883179057215,-1.05023033171772,-0.620972429108958,-1.27908909410432,-1.26977233489631,-1.1188981024277,-1.21544942034182,-1.77853621083647,-1.09931103337851,-0.907172656441241,-1.23385878798605,-1.21363691594044,-1.33013080006459,-0.532591725303044,-1.6741122455698,-1.77655098689165,-0.754112602869836,-1.15307987469665,-1.39251583344113,-1.66084501499496,-1.0254162883376,-1.18547301807901,-1.43057814322221,-1.2536456139923,-1.44689988070589,-0.859461351056537,-1.70673283324517,-1.86524095103308,-1.33870329459498,-1.8042134798181,-1.52105299893526,-1.28285660539447,-1.40358413713894,-0.873666309513362,-0.909585180455053,-1.20299987180817,-1.85420332549365,-0.446877838601842,-0.436865058517347,-1.56979257120787,-1.61199207559134,-1.67778437672609,-1.96851574660761,-1.66081530818367,0.827963321554587,-1.95410436778416
"PBX2",5.30652487656901,5.86229168020239,4.84426624176027,4.79706728714549,5.36961485085619,4.58865208272214,5.0282492247412,4.31824393277949,5.88635763468007,5.23231012111627,5.21202994921236,4.55804953332536,4.84691549843239,4.61124939843223,5.4723835282642,5.87283997437736,5.12427383027325,3.87903740267178,5.47508577123311,4.80351656196629,5.38319415169974,4.86021765963309,4.84784169615408,5.06741251396235,4.76184548227008,5.26520715482931,4.15309896124812,5.84555008382013,5.20244032812826,5.34476888475484,5.76657194920413,5.864903011075,4.94020110063137,4.73874048606268,5.5746387759103,5.20882014760736,4.48540142153454,5.34310810497343,4.67652967470361,5.05345552639568,4.11152666046219,4.66175591937137,5.16670680301591,4.80017813823554,5.22381219547577,4.09352074881892,5.35090978906969,5.36834429434814,5.07739655967757,4.46500701004328,4.51868607902895,5.64678397776985,5.30315978124364,5.87467925669929,5.30107321747153,5.33985266750709,4.71273408498606,4.64887634143819,4.46989992890397,6.43631517035057,4.62314749759185,4.31610906597307,5.75105478386975,5.32734349604097,5.49180712166579,4.26481767791174,5.38377498550129,5.2428001396966,5.21962560237783,4.97868950923118,5.74439736071854,4.66113378081317,5.58757748503641,3.82497906194436,6.10686149547223,4.37941428950046,5.97311111821564,5.8517096877401,4.75763507838707,3.19543937724301,4.5033774214682,3.85273230995922,5.14367177086972,4.03651143438383,4.12655043673051,4.98474572433566,3.83946733069118,5.45518361473179,5.2709103043884,4.44809465527802,5.4317138564163,6.31109423366647
"PBX3",6.40707477553924,5.97564755915353,6.26378779100876,4.73653471787436,4.50117240596039,4.71089364578093,5.88496701306975,4.22238276135769,6.33397309782859,5.63893997110226,4.45942963537659,4.53533075387248,3.88885575276729,6.54986925001404,5.27496001041405,5.25399221953479,4.26052983464309,3.99444327271719,5.34021075952529,5.15022053520746,5.30322366879786,5.89591995137764,4.91325392562356,5.33482886347583,3.82021261698731,4.67147172246124,4.43664235392958,5.78415861152584,5.58003438898819,5.35468234432481,5.32857468754446,5.39726625698765,5.38643911628203,5.3409568818945,5.0104899037416,5.33555081613752,2.68252632181973,5.6821918179932,4.67886205734839,5.08776239872112,4.33135902699136,5.76456666040501,5.5622142280041,5.10378743185453,5.07596396976659,3.84843549299656,4.97537518062381,5.07689990423915,3.85750859646634,4.64451641738753,4.35100584741416,5.85196851620133,5.62607374833768,6.73853191035349,4.84628285810085,4.6326603457807,3.33817063919426,3.78453772880586,4.97891960125907,4.42303337894218,4.79636087410936,5.11285009996818,5.42550471341023,5.3212583471856,5.63701050271623,5.52986574235545,6.20562141166378,6.30330826119434,5.316095867271,5.67149582083687,7.24636647630767,4.34680307091545,5.82377314471296,4.16787544427512,6.28227965109546,4.94639488680212,5.7717683291233,4.90256799310542,4.97274839077643,4.05022306896183,4.27321664501714,4.72335842362937,5.82903905312361,3.70614224437328,3.56422621812682,4.43222372775143,4.13269466659941,5.10149455981279,4.22811207172756,5.54965600018803,4.76575058687671,5.96499611231716
"PCGF2",-14.279363602862,-15.6612271734933,-14.2201716552258,-15.9877890439794,-16.5289513952785,-14.8017361285058,-14.3331710605401,-14.3741180645417,-13.7966048314518,-15.9257485997936,-14.9183536547955,-16.1330606156174,-16.1943113953934,-13.9413275952358,-15.2198078949241,-14.9996685933516,-14.671180888951,-15.4916789934995,-14.5999571681003,-14.3805856221295,-15.420163452819,-14.4356379433524,-16.2000110260497,-14.9097015868081,-16.5394215351332,-15.4775377682173,-15.0638839614468,-15.5064063837107,-14.9709804007884,-15.2253359944212,-15.5023263976206,-15.3855719135037,-15.2011967929577,-15.3286426209541,-15.9872542857104,-14.9439254015667,-15.7499299531763,-14.7834530946545,-14.7871549524161,-15.5967195952736,-15.4204386181359,-13.1350760299766,-14.4008816295954,-15.8570818398365,-15.2371705137634,-15.8359933997002,-15.6389184786257,-15.1517785106494,-15.3038272761675,-15.2526805395529,-15.3472187557538,-14.117014286716,-16.424704339697,-14.6848161363452,-14.5580039883646,-15.6164727953592,-15.8003696324105,-15.8333133244342,-15.8292821694172,-16.026954646588,-15.2775081169271,-15.2203264099123,-15.7563897889051,-15.1698443976609,-14.943480796982,-15.0052714217817,-14.6118875383082,-15.2903721154034,-14.6760220991777,-14.9993762470618,-13.6918544875452,-15.7491092510441,-16.3081183832635,-14.8930658978332,-14.716346678812,-11.3090111004404,-14.6359254208071,-14.6112849215936,-14.632660827806,-16.9230671336279,-13.7854955984967,-14.1092602665085,-14.9208311211763,-13.8104744751235,-16.0541925790899,-15.4011176013031,-16.8898689793371,-15.2906942677632,-14.3663093379199,-17.0406459842275,-13.6179402811083,-17.1035102536909
"PDX1",4.13241822699511,3.18868399585482,3.49925379952985,1.77984802580542,2.74146891764639,3.29397264146953,3.21261610323698,2.08829028371766,4.22657881869186,2.66479314694434,1.81882999474582,2.52930983899931,1.88326723280127,3.57419623662195,3.7348923515992,3.21132785614314,1.83709015099139,1.76057534854542,3.25244755597076,2.41857897423707,3.49276562620559,3.79729256247006,3.37970438475088,3.0744190119566,1.91163264285543,3.10335018509571,2.37634998511911,2.89578278824918,3.64233429332114,3.08065758434996,3.18491270051288,3.00647870871329,3.21953949800555,3.1056478984141,3.24345342092646,2.61919134106146,0.993308836386767,3.42937308535015,2.6851912655231,3.56284719867091,2.16972800661015,2.94323316272472,3.15573748460902,2.81770679098451,3.10181424881676,1.49023584603399,2.62780242614642,3.23456966566018,1.53789616281572,2.32689171445581,2.40226736047248,4.09139377995205,2.90037510664038,3.66896227792432,3.52291964040053,3.17554711287685,1.56415491106069,2.43816225535426,2.7768055457024,2.23697754635169,3.34723048864402,2.54879230035403,3.14725729879969,2.92679853499452,3.11055789486616,2.5253656150678,3.81365726361984,3.36762999819875,2.45850701112174,2.93639697745747,3.65016689595476,2.54277701958951,3.26636662583313,2.0720508738449,3.4710108209081,3.16262822862802,3.10440252764851,2.19237856462602,2.50549373357296,1.28715089916938,3.10801034535595,2.20150905422516,3.24984550285864,1.85791362910805,1.83725263119036,1.39949507061973,2.54942771474186,1.72225476515642,3.01090333746734,3.47055275711506,2.84015725787457,2.81633601441193
"PGR",-0.20225615037958,-0.33979294419148,0.269842963858497,-0.0995212992497758,0.0895081229420108,0.0782682607368102,0.00848741044195538,-0.596314423378359,-0.415421531983249,-0.486541153982861,0.0739860780651165,-0.364971511462777,0.055271756515313,0.0442397171212964,0.0163912356473744,-0.448433801217594,-0.358980613002273,0.0539852560535621,-0.508446418410791,-0.0455694863652314,-0.510480926779273,-0.0581871378505601,-0.411723020582369,0.147146685206648,0.206517836036405,-0.914524335303992,-0.164458063296284,-0.0382535771939535,-0.868130066241969,-0.664042235844851,-0.236084513120553,0.607314782618936,0.0167431534322349,-0.125466001915174,-0.0202760751156355,-0.368853023116185,-0.347021497220675,0.147197158402053,-0.31342542776307,-0.195405055939476,0.290969101590188,-0.362291409035602,-0.0337051810453131,-0.204935618371212,-0.695045037075764,0.646887344094743,0.110192745833279,0.987282885804032,0.140242482784426,0.455155691031205,0.534321137863692,-0.799158205404114,-0.369618708420005,-0.420944772229894,-0.449181179434415,0.157698019458479,-0.253566682450009,-0.454605657657401,0.0931848678284263,-0.338945218911222,-0.826756477795696,-0.532846549486469,-0.436603851800277,-0.00949054610427367,0.427581433534121,-0.559832618664244,0.171523748448667,-0.257456314929555,0.0139689264446919,-0.175864014354978,-0.492054595943073,0.766144421707473,0.629904912806747,0.123209406045998,-0.688146610169774,0.399423689453027,-0.129637930273484,0.0265187357263476,0.371997182528895,0.137589348042624,0.218182627647266,0.422060292643753,-0.832021521327262,0.867286930554156,-1.82319878773569,-1.02817192426452,-0.67034077810695,0.092296768646325,-1.7381677296226,-0.0787674594651811,0.193283651069479,-0.567544377726173
"PIN1",-1.27487948584088,-1.21959645191583,-0.786810905791611,-1.05127165099565,-0.995059408702982,-0.686901900949172,-1.04283947016437,0.421701810881913,-1.397828686157,-0.67125468341319,-1.0581106323675,-0.506796168813666,-0.460047086777949,-1.10143570371908,-1.15358072899402,-0.533993735446706,-0.09858507794396,0.787430851942296,-1.32517555236141,-1.18993947939705,-0.958791142113566,-0.521580802275197,-0.722363572189972,-0.907375116272549,-0.277446690602759,-0.856900358437851,0.0347048481226666,-0.562577741104758,-1.025583945464,-0.542422488298102,-0.876596261598441,-0.753480214189937,-1.02724179777596,-0.759239482220645,-0.932050877305231,-0.545760710064708,0.201585540180227,-1.10738788620327,-0.699572227073127,-0.390797966119873,-0.117158921967723,-0.361843786239405,-0.0297224265374924,-0.78156627846026,-0.855264590389351,0.248756195145539,-0.97596743144462,-0.947713304252003,0.135611437229115,-0.792397981355957,-0.616091884255935,-1.0095600127302,-0.851626131081132,-1.40577195172309,-0.797346839249461,-0.522653394599962,-0.307874991574711,-0.604575743127437,-0.773350064860942,-0.556432552035643,-0.487657797398115,-0.720655742631772,-0.888778376229484,-0.702768027609005,-0.858548905636949,-0.851868010212876,-0.896967018721791,-0.990516939046199,-0.510937612644239,-0.680928267854078,-1.02164348453191,-0.0237045295809316,-1.02121368785918,0.137079013747828,-1.50252532356776,-0.345481351144636,-1.45253597770016,-1.16393778207998,-1.25349031584482,-0.373912421008929,-0.337595393610491,0.44453971541184,-1.56893695614384,-0.372679803840938,0.614972447748358,-0.889740665872879,-0.36027982564271,-0.872251880117741,-0.0864876072240294,-0.845406487816928,-0.785978983796427,-1.77677670552274
"PITX1",-2.62561599388472,-2.37649817075451,-1.9584860707179,-1.88726833275221,-2.0018361911405,-2.40026757439297,-2.35131693545738,-2.11901457071886,-2.4579257772648,-1.79350384837193,-2.71032067984656,-2.16259929438699,-2.59547205858369,-2.26492553336016,-2.79346876702611,-3.21625975857036,-2.44825367349709,-2.32608153732333,-2.4259988279297,-2.10101698555629,-2.60536573054482,-1.94980841909506,-2.09911892905457,-2.53543221557402,-2.36261510437146,-2.85302817536169,-2.69806347640761,-3.0345662061391,-2.80495943672962,-2.62127271881866,-2.2206000137476,-2.78910610434289,-3.1054334246688,-2.05635750427325,-2.55696530849357,-2.32131670549729,-2.82456773167846,-2.37093897610893,-2.53006358487044,-2.66284693051169,-2.22288566202737,-2.03420129056326,-2.74170587875635,-2.30571451028553,-2.56913574874045,-2.03644803887448,-2.52815461540994,-2.50171237544763,-2.6365720755481,-2.58896185897843,-2.21867164741506,-2.04212778896202,-2.59111839696126,-2.2802889378274,-2.69975752681477,-2.28993747546603,-2.60746218129159,-2.47269188343785,-2.72368334374231,-2.46343242110913,-1.83657359021657,-2.01790806483686,-2.3062006242032,-2.44963812081881,-2.49621927651972,-2.46955909268774,-2.39085243817807,-2.26082425473793,-2.62009569622055,-2.22342148857272,-1.91846901340692,-2.33039603551312,-2.40693380893233,-2.24999488056163,-2.77959502883269,-2.60394401897675,-2.11225314394778,-2.87043565570968,-2.4066834540615,-1.64309377498766,-2.49244199720048,-1.66557014623021,-2.18314444841448,-2.59500102565079,-1.50058585024731,-2.25184213022186,-2.75316997248627,-2.38248316568764,-1.95034407831459,-2.70749153914348,-2.12391824759088,-2.53324543808493
"PITX2",-2.04632176452281,-2.26626017602985,-1.83263102577016,-2.51715050023599,-1.94626594003068,-2.65002999891052,-2.01799313347382,-2.1488224306344,-2.0941082598241,-2.58189295765551,-1.51431880220307,-2.69122696433001,-2.20096321325143,-1.95241467870829,-2.2038740630692,-1.73614348620254,-2.1681999337142,-1.64595294843208,-1.96903872843135,-2.48441183513264,-2.20439864326856,-1.98428960177329,-1.53485516089769,-2.29264340181728,-2.11937015280942,-2.24312227259192,-1.77572314128687,-1.57671362915161,-1.71202449637861,-2.17833777297674,-2.34640447208614,-2.12450754529652,-2.11131225333392,-1.97109431573597,-2.36759942706798,-2.20634105482692,-2.17334157749277,-2.30477621693777,-2.56487595385105,-2.36872495017068,-1.9685232199755,-2.25798773548165,-2.08133815019655,-2.1304354838871,-2.11821207656063,-2.51180056273381,-1.71405117616284,-2.1227346166489,-1.67783845373954,-2.37701198475804,-2.1194073123087,-2.68308787913287,-1.53656249810792,-2.18624337615768,-2.18586887062257,-2.54993492484818,-2.13231140753893,-2.41183426478051,-2.4396613676751,-2.19889341953619,-2.60639280602348,-2.53729025741838,-2.27478338572964,-2.46820441922461,-2.0492124247343,-2.1567489732706,-1.16606131796164,-1.67846724427254,-2.12031339540741,-1.42011171441506,-1.27022743662137,-2.13914012815973,-1.53432876657372,-2.86334859187775,-1.64333915910255,-2.12518023606607,-2.1225357696456,-2.02142610706894,-2.01379504890166,-2.18564490338537,-2.56847362359505,-1.86129272537015,-1.51291688760902,-3.09834299578417,-1.83962728637225,-1.88536134291293,-2.39359412608367,-1.40401663127724,-2.47360144665956,-1.51960413750684,-2.28427594202486,-1.44808451020812
