"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"GTF2B",14.361782037155,11.8237923417422,13.2564024939989,9.81770822903519,11.3013092066198,11.9366920408294,12.8356687744596,11.0850672719768,14.0410657636317,11.5112445893747,6.74595619274675,10.8723888905196,9.436075981165,12.6869747771961,13.8782132977333,13.3628617187696,9.51195049735719,9.16354046458623,11.8857302070205,9.23523740771236,11.5344339960029,14.5783925606878,13.5365761247088,12.7766179043631,9.10510559622851,11.2317646267544,11.1587341837298,12.9828833418164,12.8092890575311,11.7072626919117,12.0247330157414,13.0218657267382,10.89156631052,11.973100869409,12.416777034885,12.2140354721829,8.31711851167304,14.0247041941927,12.3176979983895,12.8350776323886,9.77507093853175,12.7129601243853,12.0337697514484,10.9244209884754,11.1409026277046,8.50958808346589,10.1790345998655,12.865775312365,8.25440089389671,9.87935505437003,10.783008468763,14.0311251130527,11.665334514953,12.3529821009066,10.2373339915842,12.3401704710747,9.83270752185691,10.8328136124538,11.1546968786611,10.6289403446528,11.7324773301416,11.2247238400661,12.6917005266884,12.7168339703733,12.8220250363146,10.2217637962491,12.6892656765232,12.67276227899,12.3698642601324,11.1231081583024,12.7230718507637,11.3986428209795
"GTF2I",1.76912582426581,1.24653154332013,1.70694520145737,1.75699841514956,1.98218552275987,1.57231534096051,1.88971903260619,1.32069528089984,1.44967194491185,1.6368716267566,1.76905567714726,1.76178411907273,1.35891787243318,1.35534918004238,1.48274800216436,0.829926244670214,1.77332457944629,1.50122614753573,1.31862887989623,1.85395049732889,1.57721749696361,1.68760237871754,1.52687242446469,1.66517160515307,1.40481732553571,1.17290149403917,1.58613274593896,1.23551841063756,1.53667963597387,1.3322961841139,1.31752780708324,1.49138968591233,1.52644016902479,1.58849105516075,1.29216180400294,1.69957918186556,1.50532880471739,1.45945041187199,1.80513752268345,1.78472751567711,1.21763920513514,1.45131468437491,1.80855967643218,1.34907915289827,1.78396084424402,1.89858077431982,1.79996623299282,1.68067327049844,1.80168951859714,1.63045347604127,1.37032864036101,1.91727946452541,1.41134412115192,1.46303831995175,1.27525972942172,1.59463457241667,1.52039864855464,1.22023458776467,1.80563902338005,1.25688274373778,1.20540839895663,1.67435055681463,1.58618915911104,1.35108295556361,1.68029101068574,2.25809873254316,1.51760226803727,1.66729158792992,1.40427124244066,1.6151195154998,1.83954900048455,1.44170760814343
"HBP1",-4.20125701141866,-4.24571310182682,-4.66016448339744,-4.06345412413584,-3.86971738445566,-3.45164843089796,-4.36975177154038,-3.73261949617676,-3.98629731468816,-3.57588251677983,-2.90051856807808,-4.33685229154123,-3.55653847564417,-4.1083562197552,-4.4081254346639,-3.43531562021404,-3.56696133199696,-2.79490083362532,-4.12762715317528,-3.59371998362987,-4.02364320897845,-4.54130678086507,-4.84166086980704,-4.09375805781481,-4.11537031523332,-3.75036343235281,-3.95468922956982,-3.66963354144458,-4.1023706206333,-3.56443192534077,-3.78181988871285,-4.04569447562988,-3.33469180252697,-4.45411889711089,-4.07848186972237,-4.19950159176602,-3.91796909080395,-4.56589817833518,-4.22689740545243,-4.07085382669045,-3.75862109713205,-3.54341564419585,-3.61628073215678,-3.41755907835684,-3.57833088642796,-3.46418322305523,-3.84658981879256,-3.99804485061864,-3.1107757481664,-3.32725307780199,-4.20531276507516,-3.99931954216804,-3.97976603517651,-4.39311896402002,-3.40288124139843,-4.17378225428067,-3.82165570412603,-3.72459057405963,-3.9189181214337,-3.89980975695736,-3.75662401837974,-3.58697625695535,-4.36492635443935,-3.72914930236444,-3.90430770999125,-3.7556127115318,-4.35422292967701,-4.08587998408828,-3.90057055429349,-4.00641389112324,-4.01988554652274,-3.94185645594139
"HES1",6.56433267178364,7.66933288891509,7.08661720447107,8.68797843642128,8.25312189446972,7.86414257905006,7.23080446200528,7.817187321583,7.13548393767896,7.72280548887596,9.79082507671459,8.07102466757503,8.3895080127364,6.69801015076311,6.96657679723206,7.65750754300277,8.82679970120532,8.28478558384919,7.74107364060336,8.46520483942053,8.22583573506453,6.64029262639674,6.53353167873754,7.40797089300543,8.66173414206822,7.7957163475961,8.11040481908717,7.29241033086472,7.60977471751204,7.47452108052783,7.37601843185554,7.32239088446072,8.01465444829635,7.71987020490462,7.91026582999081,7.52370558751063,9.17779144956743,7.07243855440904,7.7048693016919,7.38207514921812,8.18668337459005,7.56692209298784,7.54048629583657,8.43847471672534,8.2985567434871,9.29618039175227,8.65984014938836,7.64982292429311,9.10222631960486,8.60137720482865,7.7385958366957,6.95605322435485,7.6058074582747,6.82463588894496,7.33938777437989,7.55371194305011,8.61574418710958,7.77269655616319,7.63911216872333,7.55337109115235,7.32709049513275,7.7165291719777,7.17996476020367,7.60038679289116,7.52498982370849,8.53628823091514,7.55627534542452,7.58197292985077,7.7261768009863,8.18913043362265,7.05074625183316,7.93807061686934
"HHEX",-1.88837853172383,-2.00378023682094,-2.05029956285097,-1.30826641447731,-1.88147674201196,-0.629505954167591,-2.20850280440482,-1.69354493251398,-2.09216736434929,-1.55440373101642,-2.02876695020399,-1.526737894511,-1.93701604953826,-1.95311651565485,-1.35197002573639,-1.55245712850586,-1.48812126787507,-1.01825196757012,-1.89939627793664,-1.36400906399015,-1.14048356241138,-2.25451289396007,-1.88997511166468,-1.69606534541769,-1.32905367856335,-0.543826284721852,-1.25498325898449,-2.22255231689159,-1.75477977039328,-1.37726029719143,-1.84349932631383,-2.74269984554356,-1.8842906031553,-1.75681269349853,-1.28000702996253,-1.76168439734793,-1.6464376357454,-2.06060695980344,-1.76420718166049,-1.74209778945088,-1.55172708619009,-1.54806559602265,-1.46763170360588,-1.79457756911195,-1.75296491362614,-0.790170880248636,-1.92363143250635,-1.98517274177386,-1.42240649816147,-1.27431790877933,-1.10330325698189,-1.25885635256953,-1.69457725871364,-2.14090567271437,-0.433753751337616,-1.52382126307097,-1.71865158379273,-1.28421125729208,-1.51941264460754,-1.30927063001998,-1.06787067424532,-1.25668191422612,-1.48690634433475,-1.67388950694652,-2.06798405186397,-1.64071346193368,-2.11345562621476,-2.25883239307674,-2.24150771491107,-2.2507830015793,-1.99722559931333,-1.08900685444631
"HIC1",0.631566529988857,1.37975534662155,0.591591199941044,0.757425493720719,1.061636481019,0.473103593417118,0.806888782319255,0.880969389251851,1.55027974073383,0.786632630128712,0.421227831719742,0.955760147672278,0.796170436182799,0.63559091078632,1.1604312749099,0.924368927838944,0.960682410145318,0.378721363334963,1.08611663936288,0.264266848014726,0.547983352116498,0.676956721169508,0.897872163827169,0.628864362586721,1.01937292109488,0.0385992577617067,0.660176920232917,0.794493478373992,0.846305702755974,0.470975325074635,1.25983517123299,0.948555650996793,0.179887937362969,1.00265777869169,1.06862165541145,1.07398997361799,0.53669933519517,1.49852627690017,0.58847764697302,0.381441831968809,0.538200318007399,0.889842920034678,0.962480435244768,0.884040358675928,1.15386259405664,0.282280910592434,1.04841172404297,0.490809869191917,0.851189814017072,0.649323865696122,0.522656391637034,1.08133888198808,0.496098646850251,1.27353713756352,0.366532476054908,0.602396388968105,1.05885149701693,1.03576905161361,0.163430445685673,1.09418048389009,0.92785776170564,0.28396438339647,0.642289390865322,0.709403154878444,0.49550261584741,0.230040866197728,0.826320818874251,0.866632766542628,1.03077901579619,0.76270053813793,0.675683151673327,0.420547853834956
"HIF1A",4.96900862402771,3.89096841049652,5.77261777507969,3.37614787827851,3.81668219815226,2.58189782287869,5.67812672411802,4.47748516184022,3.87462090955024,3.14702830068126,4.88335183300254,5.49028412506426,3.27215340123706,3.57868155121037,4.43391332379671,4.31558937161563,4.66190774415178,3.31096382655166,3.96483435088293,4.18321858504626,5.93980328986785,5.36669649157787,6.48782921190846,4.26294209837899,5.03668637468295,4.34790583995261,5.89232594306333,4.38420266542514,4.53994729567892,3.82543337440392,3.6200418565733,4.62946681624439,5.36520330204723,5.67911103805099,4.54468547980718,3.84409129316042,4.72180563046255,3.89569872122539,4.54647635783978,4.82107627775188,4.61684307636504,3.67501915070391,5.84093075828139,4.50407348615881,3.82260711001565,4.1648607414113,5.06411736286691,4.9710790792494,5.28193140617419,6.14886233110002,4.22275961906736,4.24893748589693,5.66715689152154,3.84594439127811,3.06768318677279,4.85871813620364,4.06348519265492,3.44798954668537,5.22110243437541,2.89333011103957,2.83103202288218,3.78327983090183,4.46233931656902,4.29576915302874,5.40462942278425,6.90722116759585,5.78022956808251,5.19591704891873,4.53422557141822,6.19520220094534,4.44287735266265,4.72555423861839
"HINFP",2.24114967029398,2.34579413534037,2.17050063630118,2.00883965022853,2.45026488280917,1.83193053842166,2.20370794238632,2.32103252234739,2.439578520028,2.13385130603641,2.67925273387417,2.41947298646466,2.43621839097851,2.18387944874598,2.49666743085087,2.34626338360626,2.46648759576385,2.39023618686323,2.45377046146111,2.32287987243075,2.25455542414464,2.24632116869155,2.64160826988883,2.37313103820397,2.33443699369104,2.7867219284698,2.35962629175343,2.33666748238389,2.45102440859623,2.28648759086933,2.42148765405419,2.51822399213537,2.27224795322246,2.47852811213692,2.41230491649623,2.36716675234922,2.28675008758441,2.42948137491418,2.38085909061667,2.42573283565953,2.36459497934137,2.24788409385563,2.04153213503293,2.42871132507557,2.33861989092334,2.02023494039383,2.57066029910678,2.62762393562478,2.46048521612758,2.22955018734876,2.56217072699442,2.27879745256683,2.66798889967068,2.39078847343781,1.97224409330015,2.48655235489284,2.78470754982892,2.54199917091291,2.32920968648747,2.76237455047695,2.3648833707456,2.10553248172806,2.48812116907598,2.17418115757343,2.50135854104419,2.55720680243826,2.33826230543963,2.37633733233315,2.24623865034245,2.51886210151778,2.03541435976076,2.36671103254366
"HMBOX1",-5.93835683799018,-5.63010096561908,-5.96015837305364,-5.3167827322944,-5.91529305047024,-5.24127422457019,-5.50898809898584,-5.03461585220599,-6.13171757055945,-5.58501282484077,-4.14263426963912,-5.23823134391732,-5.35598186512227,-5.41210026923154,-6.01824711208864,-5.9166374656574,-4.84076570269538,-4.37570480845678,-5.54647921344606,-4.85201507354707,-5.2958092883388,-6.14327983461793,-5.85212979436215,-5.79799892426166,-4.99469304876709,-5.48086808910718,-4.98973216254151,-5.73082899891351,-5.93053855226817,-5.48642708433427,-5.45631332068936,-5.9364609130582,-5.17275964037161,-5.60219551382488,-5.66883262424282,-5.75437193299056,-5.25318611355927,-6.14402765195978,-6.09301918939963,-5.92757304517616,-5.11822444337025,-5.38554598572659,-5.61351047387034,-5.38949465274278,-5.57176809013936,-4.68981326587181,-5.16814369115851,-5.74747241538062,-4.58561922171003,-4.48986130176707,-5.48490178555501,-5.85635643844744,-5.91575705640381,-5.561805937742,-5.60607146710711,-6.13131397116564,-4.95824268130935,-5.33389903004799,-5.1071937867397,-5.5948737885793,-5.22222842759887,-5.41999909397511,-6.26345241249374,-5.852932494309,-5.56177235538822,-4.7465967954506,-5.69962276668861,-5.49780131049959,-5.41955972550343,-5.10361932248246,-4.84641948989382,-5.76111397575431
"HMGA1",0.6461511025404,-0.151989080443546,0.679886584312326,-1.05315408468865,0.56473385175982,-0.040080215271697,0.714539965069181,0.46884182092041,0.0324092731052825,-0.720476049823207,-0.029133704364604,-0.134070629653039,-0.93963841533444,-0.371374868415903,-0.377333840740102,0.845984679837495,1.67069462984557,-0.564213204268978,-0.232212981134559,0.372500462725402,-0.037163709747365,1.21518280492377,0.510636726850846,0.159477082250973,-0.225621003366752,-0.0815612911761737,0.827122052094759,0.45229092822834,0.27877256898906,-0.458626038719929,-0.657491561788856,0.899147951421583,0.121673775077915,1.01473529998698,0.175858996199608,-0.217653960342467,0.149672832442863,0.10558341379986,-0.098917888387125,0.203181832134188,-0.464369226590767,-0.429882484965131,1.19673007113924,-0.907978126724419,0.075820308226274,0.157282174493124,0.292526298623957,0.446055954132213,0.445087924047869,0.706092620783926,-0.0113718932502425,0.0348105692728947,0.287317496168767,-0.383467107517128,-0.894615904841265,0.379388300447889,0.456869295705881,-0.410144606476807,0.243603770686867,-0.152585207917619,-0.572436989585131,-0.157864036101734,0.490516890051299,0.0958425163312733,0.533424279504778,0.427806066857488,1.34410674150602,0.756345837354447,-0.204336656157825,0.615001194075266,-0.138890935942387,-0.121944329441411
"HMGN3",11.213599440575,12.7511819844879,10.6125473423893,14.8622947980092,13.1351125736639,14.1440421652116,10.5391228826985,11.7947637788603,11.9896836491016,13.4838966379575,14.7486255629249,11.4110414450881,14.0134062201193,12.242654779309,10.8239029734682,12.8857293434192,13.7351000911307,13.697451230466,12.7065168443778,14.3971271303315,12.8089220844599,9.94866763792977,9.92387093346836,11.1191780831074,13.8327484817231,12.6477633322152,10.480778530316,13.4519175893704,11.9985772927022,14.1988469108469,12.5082449685026,12.1506496973364,12.678325857278,11.6234455813574,11.3096589052797,12.323195568205,13.5943267078568,11.1022546292619,12.3834169916982,11.8639533477857,13.6733704062409,13.0785876204014,11.5303714840587,12.3272909413288,13.2160120118697,14.210202421865,13.1954474391126,12.0064959820111,14.4543360554839,12.3897649896283,12.7967216370441,12.9873595690989,12.8790795952825,12.1959534754356,13.8968377610521,11.9565733110763,12.9960520871539,12.8076527902966,12.1705413390043,15.1774294417512,12.1341829716143,13.1226271048218,12.5333887851805,12.3578382881713,12.3863335507556,12.499933335299,11.6851600121052,12.1352592986794,12.2150573224713,12.1077556645656,11.7052280393083,12.5298239168649
"HNF1A",-6.0604401550425,-7.61956591487187,-7.20512866334307,-7.62952762212444,-4.49541879310452,-5.85903184465761,-7.0919659358381,-5.05213812740152,-5.9336719590952,-5.25529107170094,-8.5850151059172,-5.74311248461234,-7.81201029953918,-7.80758402582288,-4.47298996615522,-7.46929020283891,-5.8343435478021,-8.00312491884548,-6.7050147775508,-7.73589948633954,-5.40062280092163,-7.052363000937,-6.53189222531695,-7.50624138927246,-7.66552827769063,-5.11360276052492,-5.93663967178005,-8.74848486260257,-5.13853084867563,-8.02007838898203,-5.78627863286583,-8.42934092398698,-7.08690793204534,-6.96247158906612,-5.32874399943394,-6.9240712100245,-6.43794094590935,-7.37553528702768,-6.37325400805011,-5.18735778999759,-6.14670723397,-6.94266024724881,-7.11822608369147,-7.97894915532726,-7.5848266844302,-7.09447688269025,-6.80130703112521,-6.55821199240344,-7.54103840181976,-8.38609835901249,-6.6521885611384,-7.14083561584525,-7.14623317415177,-7.73454200861462,-5.81949843894109,-6.21568851138863,-5.76285978341928,-6.00105647001361,-5.98564792918434,-6.39987718077899,-5.74234537123739,-5.77077564652072,-6.15906037273888,-5.88067620892536,-6.11563278578074,-5.78759014105719,-6.37712322944747,-6.27042049225771,-5.84843883160217,-6.28035735360443,-5.06147102237431,-6.03505358303558
"HNF1B",-0.0927802484612193,-0.896315283133741,0.431629684987046,-0.438888481351958,0.103356660610018,0.345271270287357,-0.551069222177777,-0.823064995432095,-0.167185234777214,0.830872868181828,-1.41174064505942,0.581319446588536,-0.689412612108811,0.751843450489935,1.10862752636102,-0.966308709978671,-1.53480811445831,-1.27496737622807,-0.0593250455979573,-0.703433185298295,0.471769205068777,-0.68201832400144,-1.27324720188886,0.604850992895182,-2.37066964091911,1.39736622666761,-1.02419020851597,-1.70086406556818,-0.571344102988739,-0.384061845329317,0.638242227492419,-1.30379658755442,0.0681101769414066,-0.725341964215282,0.592285640228079,-0.011763326236279,-1.63364625559271,0.122408328171718,0.707317923040421,0.841031610998293,-1.2471590664377,0.136421381099175,-1.01750877677725,-0.308326152111074,-0.720233246208925,0.318521759980594,-1.08292195798583,-0.811216334988383,-2.32343415533589,-0.395245317138903,-0.354074298570861,0.36786823814978,-1.63903922803708,-0.161326070376111,0.742982706105886,-0.577582491625944,-1.13457240097861,0.207014145352894,-0.183442457782728,-1.68945349806505,1.2982690589438,0.733170997274779,-0.818080351571821,0.483232684383736,-0.239960610076747,0.310966720789552,-0.905870018585292,-0.911507342619597,-0.686060916982527,-0.978517236337866,0.0727219331160339,-0.253371132288327
"HNF4A",-3.65704136608155,-4.20945180301371,-3.5339172515588,-4.13848138950735,-3.07512408389384,-4.03276425996154,-3.60825003902476,-4.50708132821696,-3.92446779073364,-3.54203322905006,-4.89489845988002,-3.55228814638664,-4.35982985932662,-4.27287885141097,-3.15464643919231,-5.54869580705129,-4.86085777286675,-5.11505976223972,-4.52177862454833,-4.09842095852944,-2.88306266998676,-3.57125655513437,-3.51161960513448,-4.00274985940796,-4.89223183599745,-3.146114117409,-4.64976666653681,-5.40517882033043,-3.80750243371597,-4.58686427358014,-3.80888807779584,-5.18246358237869,-3.71362399765861,-4.68592799158557,-3.37826794282109,-4.12307580031993,-4.7009963391173,-4.52884253199355,-3.83510395240025,-3.58050011630083,-4.28537060633305,-4.57903085256921,-4.69560703890829,-4.82462225880638,-4.54711133437868,-4.1259180362215,-4.25766780321059,-4.67231935944329,-5.54947896878567,-4.02341310121051,-3.99089153362639,-4.35159963553207,-5.44618102135424,-3.82241273964914,-4.24495565695267,-4.56841041759317,-5.22734263229907,-3.70662935444826,-3.67205228075604,-4.63698086348588,-3.76959436781592,-3.74466977697249,-3.94318353525462,-3.86306996732744,-4.01989255460828,-3.46531501425546,-4.57783510225434,-4.04686157998963,-4.10682995062185,-4.45376178706416,-3.84762547523356,-4.50524375201468
"HNF4G",2.85452970502637,3.31565892782991,3.41090001610481,3.42494802771536,3.049320088133,2.82695319801932,3.01717915988666,2.0269008498088,3.22883738949902,3.86012611087623,2.98097114418612,3.11957840220395,3.29608883918842,2.79417839004507,3.221680786496,1.8405856799253,2.25697344379061,2.01137480370973,3.12542862252203,3.39925402636304,3.75720300464769,2.28662219870182,1.5945659733403,3.15118884904478,2.22072647875519,3.00526759849265,1.31523186466031,1.16312998275182,2.65752035021174,2.58905997755095,3.59504100389167,1.41795206203832,2.53627120075104,2.96802685782992,3.2436406748964,2.72559550510232,1.91493208305036,2.57476679741006,3.11796769218396,3.43513332033305,2.35643965561812,3.37465122285338,2.52425157257615,3.08725805301733,2.98726238479367,3.07016106658959,2.89621152070609,1.88644460258287,2.1532599815531,2.88342083869022,2.67018655624411,3.33519694287229,1.64714101379688,3.34043185574041,3.38332715863277,1.64347695932509,1.68790561415978,3.58121418509443,3.01450952513146,2.09858939458023,3.5425635800327,3.69355855320224,2.68164456323982,3.02535496108185,2.17100622415813,2.83561040512778,1.16367054718214,2.04016725923159,2.24928079786545,2.43202241989332,2.65846259780455,2.27861356993322
